StartDate Start Date,EndDate End Date,Status Response Type,IPAddress IP Address,Progress,Duration (in seconds),Finished,RecordedDate Recorded Date,ResponseId Response ID,RecipientLastName Recipient Last Name,RecipientFirstName Recipient First Name,RecipientEmail Recipient Email,ExternalReference External Data Reference,LocationLatitude Location Latitude,LocationLongitude Location Longitude,DistributionChannel Distribution Channel,UserLanguage User Language,Q_RecaptchaScore,Q2 How old are you?,Q3 What do you consider your race or ethnicity? (Optional),Q1 What is your gender? (Optional),Q4 Are you vaccinated against COVID-19?,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Q5 There can be a variety of reasons why individuals like you have not received a COVID-19 vaccination,"Q6 If there were more vaccine choices available, would you consider getting one?","Q7 If there was a vaccine developed with more conventional methods, used in common vaccines for many years, would that appeal to you more than the currently available vaccines?",Q13 If there was a vaccine developed using more conventional methods would you get it?,"Q9 If there was a vaccine with less side effects, would that appeal to you more than the currently available vaccines?","Q14 If there was a vaccine with less side effects, would you get it?","Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",rid,gc,state,county
2021-12-10 15:58:36,2021-12-10 16:00:30,IP Address,47.226.47.217,100,114,True,2021-12-10 16:00:30,R_1gjrGLJXJaUII9Z,,,,,35.685394287109375,-88.82810211181640625,anonymous,EN,,40-60,African,Female,No,Very Likely,I already have natural immunity from previous infection.,Yes,Yes,Very Likely,Yes,Very Likely,Very Likely,61b3e9a6-c918-662f-1cb1-e187d874a1e0,1,Tennessee,Madison County
2021-12-10 15:59:21,2021-12-10 16:03:47,IP Address,71.29.65.236,100,266,True,2021-12-10 16:03:47,R_2P53kATKIHyp1dl,,,,,40.822601318359375,-96.67639923095703125,anonymous,EN,,40-60,Caucasian,Female,Yes,,,,,,,,,61b3e9d1-d1d0-f84e-e0a6-dd943c4ef25f,2,Nebraska,Lancaster County
2021-12-10 16:06:20,2021-12-10 16:08:10,IP Address,172.58.235.30,100,110,True,2021-12-10 16:08:11,R_AdoRKMTIt2eZZex,,,,,40.8137054443359375,-74.1233978271484375,anonymous,EN,,18-25,African,Male,No,Unsure,I just haven’t got around to it.,Maybe,No,Unsure,No,Unsure,Unsure,61b3eb9c-5373-c594-1f1d-8aa98d791bff,1,New Jersey,Bergen County
2021-12-10 16:25:06,2021-12-10 16:26:53,IP Address,172.58.235.113,100,107,True,2021-12-10 16:26:54,R_1I9Hb3wGbzHx3yg,,,,,40.8137054443359375,-74.1233978271484375,anonymous,EN,,40-60,Caucasian,Male,No,Somewhat Likely,I don’t think the current vaccines are safe.,Maybe,Yes,Unsure,No,Somewhat Likely,Somewhat Likely,61b3efb4-cd13-8ffe-2f20-3bb7f8b06b9e,1,New Jersey,Bergen County
2021-12-10 16:28:36,2021-12-10 16:28:55,IP Address,174.249.113.0,100,18,True,2021-12-10 16:28:55,R_1CJVP0jr2L8LE6J,,,,,39.8795013427734375,-75.06710052490234375,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,61b3f0a4-f4c9-db3b-befe-9b81fb474dfb,2,New Jersey,Camden County
2021-12-10 17:03:25,2021-12-10 17:06:36,IP Address,172.56.23.46,100,191,True,2021-12-10 17:06:37,R_12bVrXoY1dtS3MS,,,,,41.658294677734375,-72.6623992919921875,anonymous,EN,,25-40,Caucasian,Male,No,Unsure,Other,Maybe,No,Somewhat Unlikely,No,Somewhat Likely,Somewhat Likely,61b3f8a8-0f60-21db-5aeb-f499978104b6,1,Connecticut,Hartford County
2021-12-11 12:48:02,2021-12-11 12:48:40,IP Address,174.248.118.106,100,37,True,2021-12-11 12:48:40,R_3qkWgGxfwQuPJkF,,,,,39.2041015625,-84.39679718017578125,anonymous,EN,,18-25,Caucasian,Male,No,Very Likely,I am unwilling to get a COVID vaccine.,No,Yes,Very Likely,Yes,Unsure,Somewhat Likely,61b50ea5-36b8-ebdb-9c45-dca29edc8deb,1,Ohio,Hamilton County
2021-12-11 12:48:27,2021-12-11 12:48:43,IP Address,71.9.209.30,100,15,True,2021-12-11 12:48:43,R_2BqztquQ1vM6krc,,,,,36.549102783203125,-82.55840301513671875,anonymous,EN,,60+,Caucasian,Female,Yes,,,,,,,,,61b50e93-37d3-b6b4-9e18-a70ee77a4277,2,Tennessee,Sullivan County
2021-12-11 12:48:56,2021-12-11 12:49:06,IP Address,68.59.156.214,100,9,True,2021-12-11 12:49:07,R_3isfc4RmI6p31ri,,,,,35.4557037353515625,-84.60260009765625,anonymous,EN,,25-40,Caucasian,Female,Yes,,,,,,,,,61b50ed9-bd3f-159f-4ae4-3bb253144c2a,2,Tennessee,McMinn County
2021-12-11 12:48:27,2021-12-11 12:49:24,IP Address,208.98.157.18,100,57,True,2021-12-11 12:49:25,R_bCV85yj1a63dltf,,,,,42.603607177734375,-114.78620147705078125,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,61b50e70-19f2-254d-b21a-26b5177c30a8,2,Idaho,Twin Falls County
2021-12-11 12:48:53,2021-12-11 12:49:26,IP Address,158.93.6.47,100,33,True,2021-12-11 12:49:26,R_0eRxYYDlTqTJk4x,,,,,33.4723968505859375,-82.088897705078125,anonymous,EN,,25-40,Caucasian,Male,No,Very Unlikely,I don’t think the current vaccines are safe.,No,No,Very Unlikely,Yes,Somewhat Unlikely,Very Unlikely,61b50ed6-0ae9-d003-5eac-c41d84605986,1,Georgia,Columbia County
2021-12-11 12:49:19,2021-12-11 12:49:34,IP Address,71.255.81.14,100,14,True,2021-12-11 12:49:34,R_sYkbSBufpJBhdOV,,,,,40.251007080078125,-74.0503997802734375,anonymous,EN,,40-60,Caucasian,Female,Yes,,,,,,,,,61b50ec7-5397-1606-7b6d-5695174fd227,2,New Jersey,Monmouth County
2021-12-11 12:49:14,2021-12-11 12:49:36,IP Address,173.216.159.177,100,22,True,2021-12-11 12:49:37,R_1IH7D6rZcPfDvYF,,,,,31.3614044189453125,-92.16680145263671875,anonymous,EN,,25-40,Caucasian,Female,No,Unsure,I am unwilling to get a COVID vaccine.,Maybe,No,Somewhat Likely,No,Somewhat Likely,Somewhat Likely,61b50ea0-1594-3a72-c927-d0e8fcd7b131,1,Louisiana,Rapides Parish
2021-12-11 12:49:17,2021-12-11 12:49:41,IP Address,162.212.142.99,100,24,True,2021-12-11 12:49:42,R_2EvpiXX7yN5BAOV,,,,,36.8419952392578125,-86.88330078125,anonymous,EN,,25-40,Caucasian,Female,Yes,,,,,,,,,61b50ea3-b5bd-1086-7ab6-61c677058c15,2,Kentucky,Logan County
2021-12-11 12:49:01,2021-12-11 12:49:47,IP Address,172.58.190.221,100,45,True,2021-12-11 12:49:47,R_2VlpHKX6LVzz0ea,,,,,38.932403564453125,-77.027099609375,anonymous,EN,,25-40,Don't wish to say.,Male,No,Somewhat Likely,I already have natural immunity from previous infection.,No,No,Very Likely,No,Somewhat Likely,Somewhat Unlikely,61b50ea3-4fdd-21be-b5cd-50255c111535,1,"Washington, D.C.",
2021-12-11 12:49:21,2021-12-11 12:49:50,IP Address,68.34.177.12,100,29,True,2021-12-11 12:49:50,R_3j2RzAzppHDWhEX,,,,,36.7509002685546875,-83.0207977294921875,anonymous,EN,,40-60,Don't wish to say.,Female,Yes,,,,,,,,,61b50ea6-ac6b-f4ef-eb41-7dad28b91f1a,2,Virginia,Lee County
2021-12-11 12:49:44,2021-12-11 12:49:52,IP Address,71.205.198.37,100,7,True,2021-12-11 12:49:52,R_2bUBqBbSfhf2XOi,,,,,39.612396240234375,-104.880401611328125,anonymous,EN,,25-40,Caucasian,Female,Yes,,,,,,,,,61b50f0a-b5c2-eb50-b9df-d741e66698ef,2,Colorado,Arapahoe County
2021-12-11 12:50:01,2021-12-11 12:50:10,IP Address,68.207.246.47,100,8,True,2021-12-11 12:50:10,R_2pXALCBV4kyioMY,,,,,27.8719024658203125,-82.6371002197265625,anonymous,EN,,25-40,Caucasian,Female,Yes,,,,,,,,,61b50eef-0420-a589-213a-85458bb09b0b,2,Florida,Pinellas County
2021-12-11 12:49:05,2021-12-11 12:50:11,IP Address,73.126.126.55,100,65,True,2021-12-11 12:50:11,R_1gBgi8kmGHfae4C,,,,,42.578094482421875,-71.80500030517578125,anonymous,EN,,25-40,Caucasian,Female,No,Very Likely,I just haven’t got around to it.,Yes,Yes,Very Likely,Yes,Very Likely,Very Likely,61b50eaf-ff33-4d42-1a35-f3ab43a70694,1,Massachusetts,Worcester County
2021-12-11 12:50:04,2021-12-11 12:50:12,IP Address,141.151.1.48,100,8,True,2021-12-11 12:50:12,R_29sTHFRsIoySeJJ,,,,,40.1544952392578125,-74.88539886474609375,anonymous,EN,,40-60,Caucasian,,Yes,,,,,,,,,61b50ef7-11e5-4db0-7195-d7d53a1e8b2c,2,Pennsylvania,Bucks County
2021-12-11 12:49:57,2021-12-11 12:50:13,IP Address,50.40.224.68,100,16,True,2021-12-11 12:50:13,R_5i1AMZAcCUErJ2p,,,,,38.3170928955078125,-88.9136962890625,anonymous,EN,,40-60,Caucasian,Female,Yes,,,,,,,,,61b50ef0-e333-e438-9ace-be1d5608767d,2,Illinois,Jefferson County
2021-12-11 12:50:02,2021-12-11 12:50:15,IP Address,108.11.28.143,100,13,True,2021-12-11 12:50:15,R_1lyl8Izr0SwNDrI,,,,,39.4275970458984375,-74.70749664306640625,anonymous,EN,,40-60,Caucasian,,Yes,,,,,,,,,61b50ef0-2220-b0c2-8db9-22274cf1514e,2,New Jersey,Atlantic County
2021-12-11 12:50:01,2021-12-11 12:50:19,IP Address,174.255.128.91,100,17,True,2021-12-11 12:50:19,R_1n9sh6WHpbDV1LA,,,,,32.779693603515625,-96.8022003173828125,anonymous,EN,,40-60,Caucasian,Female,Yes,,,,,,,,,61b50eeb-73a8-8890-ea60-24c607d31ebf,2,Texas,Dallas County
2021-12-11 12:49:56,2021-12-11 12:50:19,IP Address,174.255.128.143,100,23,True,2021-12-11 12:50:19,R_2wN7hxbB0HaA5tP,,,,,32.779693603515625,-96.8022003173828125,anonymous,EN,,25-40,African,Female,Yes,,,,,,,,,61b50eee-dbbd-8703-927d-d9d37d5f8553,2,Texas,Dallas County
2021-12-11 12:50:13,2021-12-11 12:50:24,IP Address,107.115.147.16,100,10,True,2021-12-11 12:50:24,R_3NOnDwwjN3gdol3,,,,,32.731903076171875,-96.90570068359375,anonymous,EN,,25-40,African,Female,Yes,,,,,,,,,61b50ee7-349f-f350-470d-4a153aec289f,2,Texas,Dallas County
2021-12-11 12:49:55,2021-12-11 12:50:37,IP Address,68.97.123.58,100,41,True,2021-12-11 12:50:38,R_2VkgJtmHPAd0cTc,,,,,35.335205078125,-97.4788970947265625,anonymous,EN,,25-40,Caucasian,Male,No,Unsure,I am unwilling to get a COVID vaccine.,Yes,No,Somewhat Unlikely,No,Somewhat Unlikely,Unsure,61b50eee-56bb-4021-4a68-097af8c05952,1,Oklahoma,Cleveland County
2021-12-11 12:50:29,2021-12-11 12:50:47,IP Address,66.134.228.234,100,18,True,2021-12-11 12:50:48,R_3CNjFfuqsds4L9r,,,,,39.8654937744140625,-86.12200164794921875,anonymous,EN,,40-60,Caucasian,Female,Yes,,,,,,,,,61b50f00-cf09-ddce-a5cd-006d43f3ac37,2,Indiana,Marion County
2021-12-11 12:50:04,2021-12-11 12:50:48,IP Address,108.254.68.171,100,43,True,2021-12-11 12:50:48,R_3MuJAu2lDFK5lqX,,,,,29.7006988525390625,-91.26709747314453125,anonymous,EN,,40-60,Caucasian,Female,No,Very Unlikely,I am unwilling to get a COVID vaccine.,No,No,Very Unlikely,No,Very Unlikely,Very Unlikely,61b50ec2-1416-3eff-2497-3c05a3669cbc,1,Louisiana,Saint Mary Parish
2021-12-11 12:50:19,2021-12-11 12:50:59,IP Address,172.58.59.171,100,40,True,2021-12-11 12:51:00,R_12PvWUVj6HLHM3y,,,,,39.786102294921875,-104.82959747314453125,anonymous,EN,,40-60,Asian,Female,No,Very Unlikely,I don't trust in the way the current vaccines were developed.,No,Yes,Somewhat Likely,Yes,Very Likely,Very Likely,61b50f2b-e98d-8dec-f923-78ea3dd8fb81,1,Colorado,Adams County
2021-12-11 12:50:50,2021-12-11 12:51:00,IP Address,174.251.192.66,100,10,True,2021-12-11 12:51:02,R_1oFFUwAGt1cZwKU,,,,,40.1587982177734375,-79.81220245361328125,anonymous,EN,,25-40,Caucasian,Female,Yes,,,,,,,,,61b50eff-6bdf-e20e-4725-a1129d48e44a,2,Pennsylvania,Westmoreland County
2021-12-11 12:50:57,2021-12-11 12:51:06,IP Address,76.93.197.231,100,9,True,2021-12-11 12:51:07,R_2aQTL2A2pEa7zSg,,,,,21.34539794921875,-158.084197998046875,anonymous,EN,,25-40,Pacific Islander,Male,Yes,,,,,,,,,61b50f1c-0499-007b-397f-795372a6fdfe,2,Hawaii,Honolulu County
2021-12-11 12:50:59,2021-12-11 12:51:09,IP Address,199.176.233.146,100,9,True,2021-12-11 12:51:09,R_2YhRsGGOTDgy7yn,,,,,43.5959014892578125,-86.05460357666015625,anonymous,EN,,60+,Caucasian,Female,Yes,,,,,,,,,61b50f08-966c-ffe8-684d-af4a2a495268,2,Michigan,Newaygo County
2021-12-11 12:50:54,2021-12-11 12:51:10,IP Address,75.190.166.117,100,15,True,2021-12-11 12:51:10,R_1gknxpyj668aRPB,,,,,33.4308013916015625,-79.3235015869140625,anonymous,EN,,25-40,Caucasian,Female,Yes,,,,,,,,,61b50f03-2e90-4745-ae82-46b7d3151cde,2,South Carolina,Georgetown County
2021-12-11 12:50:15,2021-12-11 12:51:12,IP Address,66.191.41.9,100,56,True,2021-12-11 12:51:12,R_3nNu1SWEAXq2gep,,,,,46.2292022705078125,-119.170501708984375,anonymous,EN,,60+,Caucasian,Male,No,Very Unlikely,I am unwilling to get a COVID vaccine.,No,No,Very Unlikely,No,Very Unlikely,Very Unlikely,61b50f28-b85c-15c6-ff1d-482725f4b57c,1,Washington,Franklin County
2021-12-11 12:51:05,2021-12-11 12:51:15,IP Address,173.171.100.175,100,9,True,2021-12-11 12:51:15,R_22FcaTf4oNXhLqL,,,,,28.195098876953125,-81.606201171875,anonymous,EN,,18-25,Asian,Female,Yes,,,,,,,,,61b50f2e-3c37-1f8b-17ef-157dd94e0316,2,Florida,Polk County
2021-12-11 12:51:09,2021-12-11 12:51:21,IP Address,66.129.212.125,100,12,True,2021-12-11 12:51:22,R_D03ubfhT4L9ROWl,,,,,41.9113006591796875,-91.78119659423828125,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,61b50f39-ceab-b8f5-37af-a34da8e155d5,2,Iowa,Linn County
2021-12-11 12:50:36,2021-12-11 12:51:25,IP Address,172.56.7.42,100,49,True,2021-12-11 12:51:25,R_1n2RsHDQDwXMXTq,,,,,32.779693603515625,-96.8022003173828125,anonymous,EN,,25-40,Caucasian,Male,No,Very Unlikely,I already have natural immunity from previous infection.,No,No,Very Unlikely,No,Very Unlikely,Very Unlikely,61b50f0f-5035-3b75-dfb1-03e292111c06,1,Texas,Dallas County
2021-12-11 12:51:06,2021-12-11 12:51:28,IP Address,76.8.148.111,100,22,True,2021-12-11 12:51:28,R_XCggyXKZwzuTujn,,,,,39.513397216796875,-92.444000244140625,anonymous,EN,,40-60,Caucasian,Male,Yes,,,,,,,,,61b50f37-7bb4-bcec-5e78-f40aaecb4dd4,2,Missouri,Randolph County
2021-12-11 12:51:14,2021-12-11 12:51:29,IP Address,174.248.43.194,100,15,True,2021-12-11 12:51:29,R_sIoHld3fOU0D2zD,,,,,36.1670989990234375,-86.786102294921875,anonymous,EN,,25-40,Caucasian,Female,Yes,,,,,,,,,61b50f3b-a1ad-0988-2d8d-aad9b2b7508c,2,Tennessee,Davidson County
2021-12-11 12:50:45,2021-12-11 12:51:30,IP Address,172.58.27.66,100,45,True,2021-12-11 12:51:31,R_21aqd0i2ybFizom,,,,,34.0543975830078125,-118.2440948486328125,anonymous,EN,,25-40,Caucasian,Male,No,Very Unlikely,I don't trust in the way the current vaccines were developed.,No,No,Somewhat Unlikely,No,Unsure,Somewhat Unlikely,61b50efa-2d7b-4081-52ca-ceca67b9ca8b,1,California,Los Angeles County
2021-12-11 12:51:03,2021-12-11 12:51:32,IP Address,173.56.209.46,100,28,True,2021-12-11 12:51:32,R_20To8ihvkf1b1P5,,,,,40.5697021484375,-74.11840057373046875,anonymous,EN,,18-25,Caucasian,Female,No,Very Likely,I already have natural immunity from previous infection.,Maybe,Yes,Somewhat Likely,No,Somewhat Unlikely,Unsure,61b50f57-85b9-3a0d-1d95-d4c1b033e4c7,1,New York,Richmond County
2021-12-11 12:50:12,2021-12-11 12:51:32,IP Address,152.97.134.86,100,79,True,2021-12-11 12:51:32,R_2pY2iSdUKvZvbZM,,,,,35.6829071044921875,-85.76529693603515625,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,61b50f1b-1cfb-5da2-678b-112250ef34d1,2,Tennessee,Warren County
2021-12-11 12:51:16,2021-12-11 12:51:33,IP Address,63.152.50.152,100,17,True,2021-12-11 12:51:34,R_29ghRUbbMldud1C,,,,,42.044097900390625,-91.6006011962890625,anonymous,EN,,60+,Caucasian,Female,Yes,,,,,,,,,61b50f65-b009-3c51-5d9c-5843d6ecb47a,2,Iowa,Linn County
2021-12-11 12:50:41,2021-12-11 12:51:34,IP Address,68.231.179.17,100,52,True,2021-12-11 12:51:34,R_3ESi0BhPSF0owW7,,,,,33.19219970703125,-111.53179931640625,anonymous,EN,,25-40,Caucasian,Female,Yes,,,,,,,,,61b50f0e-f41f-583d-2279-45b41d01ba66,2,Arizona,Pinal County
2021-12-11 12:49:01,2021-12-11 12:51:35,IP Address,76.26.20.205,100,153,True,2021-12-11 12:51:35,R_XtdPUiZW8IVbg1X,,,,,26.0702972412109375,-80.22480010986328125,anonymous,EN,,25-40,African,Female,No,Somewhat Likely,I don’t think the current vaccines are safe.,Yes,Yes,Somewhat Likely,Yes,Very Likely,Somewhat Likely,61b50eb7-10b5-f066-b8df-6745bc29d8a7,1,Florida,Broward County
2021-12-11 12:50:52,2021-12-11 12:51:41,IP Address,50.225.100.64,100,49,True,2021-12-11 12:51:41,R_25ZVVFHVlurBi97,,,,,42.210296630859375,-83.1569976806640625,anonymous,EN,,25-40,Caucasian,Female,No,Somewhat Likely,I don't trust in the way the current vaccines were developed.,Maybe,Yes,Very Likely,Yes,Very Likely,Very Likely,61b50f18-7be2-dd00-48b7-3f29660933b6,1,Michigan,Wayne County
2021-12-11 12:51:34,2021-12-11 12:51:42,IP Address,107.77.216.124,100,8,True,2021-12-11 12:51:43,R_2yrLwP1h0RXiwh4,,,,,28.6343994140625,-81.622100830078125,anonymous,EN,,18-25,Pacific Islander,Female,Yes,,,,,,,,,61b50f75-6466-0003-e83c-630d99e4fb50,2,Florida,Lake County
2021-12-11 12:51:37,2021-12-11 12:51:46,IP Address,172.58.86.238,100,9,True,2021-12-11 12:51:46,R_2YghKySAys6kG2h,,,,,44.8285064697265625,-93.3535003662109375,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,61b50f7a-20d1-07ec-a685-6286efcd8c06,2,Minnesota,Scott County
2021-12-11 12:51:33,2021-12-11 12:51:49,IP Address,66.73.96.58,100,15,True,2021-12-11 12:51:49,R_SCz1OljlEuVkE4F,,,,,33.0442962646484375,-89.56839752197265625,anonymous,EN,,25-40,African,Female,Yes,,,,,,,,,61b50f73-65ef-bac8-0f52-e90376c92382,2,Mississippi,Attala County
2021-12-11 12:51:41,2021-12-11 12:51:57,IP Address,184.56.231.138,100,16,True,2021-12-11 12:51:57,R_shafI5zH5lQtUS5,,,,,37.153106689453125,-84.098602294921875,anonymous,EN,,25-40,Caucasian,Female,Yes,,,,,,,,,61b50f7d-97b3-fa88-5d0c-04b6f8aca171,2,Kentucky,Laurel County
2021-12-11 12:51:39,2021-12-11 12:51:59,IP Address,47.32.229.119,100,20,True,2021-12-11 12:52:00,R_1GVaYZxjaqA9878,,,,,32.6255950927734375,-97.36319732666015625,anonymous,EN,,60+,Caucasian,Female,Yes,,,,,,,,,61b50ef6-7db8-6523-998d-f20cf530edc4,2,Texas,Tarrant County
2021-12-11 12:51:31,2021-12-11 12:51:59,IP Address,172.58.143.128,100,27,True,2021-12-11 12:52:00,R_3kOlvUDOnztSHRk,,,,,41.9456939697265625,-87.7393035888671875,anonymous,EN,,40-60,African,Female,Yes,,,,,,,,,61b50f4b-3a99-a4a9-ea38-f0ad7069399c,2,Illinois,Cook County
2021-12-11 12:51:04,2021-12-11 12:52:00,IP Address,107.77.169.36,100,56,True,2021-12-11 12:52:00,R_2D7XCPV4ytXasSo,,,,,32.779693603515625,-96.8022003173828125,anonymous,EN,,25-40,Mixed Race,Female,No,Unsure,I don’t think the current vaccines are safe.,Maybe,No,Unsure,Yes,Unsure,Unsure,61b50f2c-9bde-4c9a-f1f7-c86219d401d7,1,Texas,Dallas County
2021-12-11 12:50:52,2021-12-11 12:52:00,IP Address,107.77.165.10,100,67,True,2021-12-11 12:52:00,R_1MYTR29R2iwoJ9Q,,,,,39.738800048828125,-104.9868011474609375,anonymous,EN,,25-40,Hispanic or Latino,Male,No,Very Unlikely,I don't trust in the way the current vaccines were developed.,No,No,Somewhat Likely,Yes,Somewhat Likely,Somewhat Likely,61b50f21-36fa-9feb-4227-a0fedc30b402,1,Colorado,Denver County
2021-12-11 12:51:43,2021-12-11 12:52:09,IP Address,172.58.145.63,100,25,True,2021-12-11 12:52:09,R_2DMr6Nb04xC66Mc,,,,,36.1670989990234375,-86.786102294921875,anonymous,EN,,25-40,Caucasian,Female,Yes,,,,,,,,,61b50f32-877f-28d9-3d1c-7ade94c25c9f,2,Tennessee,Davidson County
2021-12-11 12:51:58,2021-12-11 12:52:09,IP Address,72.240.96.215,100,11,True,2021-12-11 12:52:10,R_3jVgFzMU8s9hJeI,,,,,41.701507568359375,-83.48329925537109375,anonymous,EN,,25-40,Caucasian,Female,Yes,,,,,,,,,61b50f63-399b-a4ce-7cd0-aed192d856f1,2,Ohio,Lucas County
2021-12-11 12:51:33,2021-12-11 12:52:13,IP Address,108.92.75.122,100,39,True,2021-12-11 12:52:13,R_3OlHXHt9TbXr4PK,,,,,41.600494384765625,-83.62509918212890625,anonymous,EN,,18-25,African,Female,No,Somewhat Likely,I don’t think the current vaccines are safe.,Maybe,No,Unsure,Yes,Somewhat Likely,Somewhat Likely,61b50f43-edc1-03ca-9e07-649b48d423fd,1,Ohio,Wood County
2021-12-11 12:51:09,2021-12-11 12:52:16,IP Address,104.255.160.42,100,66,True,2021-12-11 12:52:16,R_efJQ1RI7fK4RW1P,,,,,37.922698974609375,-83.2610015869140625,anonymous,EN,,25-40,Caucasian,Female,No,Unsure,I just haven’t got around to it.,Maybe,No,Unsure,No,Unsure,Unsure,61b50f35-1b8e-61b4-3d8f-9562bf484bbd,1,Kentucky,Morgan County
2021-12-11 12:51:46,2021-12-11 12:52:18,IP Address,65.24.60.201,100,32,True,2021-12-11 12:52:18,R_3I3JTajOph6v3vW,,,,,40.264495849609375,-82.85040283203125,anonymous,EN,,60+,Caucasian,Male,Yes,,,,,,,,,61b50f59-2571-5980-0299-c014eba5cbc5,2,Ohio,Delaware County
2021-12-11 12:51:33,2021-12-11 12:52:20,IP Address,174.250.160.19,100,47,True,2021-12-11 12:52:20,R_3gNk93hgeD2BSVX,,,,,35.2295989990234375,-80.8430023193359375,anonymous,EN,,25-40,Caucasian,Female,No,Very Unlikely,"I am unwilling to get a COVID vaccine.,Other",No,No,Unsure,Yes,Somewhat Likely,Somewhat Likely,61b50f41-9aca-0965-d2e2-767a15c13005,1,North Carolina,Mecklenburg County
2021-12-11 12:51:54,2021-12-11 12:52:20,IP Address,184.103.236.240,100,25,True,2021-12-11 12:52:21,R_R2pzTmzCsFZgZ1f,,,,,33.380401611328125,-112.02459716796875,anonymous,EN,,25-40,African,Male,Yes,,,,,,,,,61b50f89-fb32-32c9-2e3d-1dc4ce880f65,2,Arizona,Maricopa County
2021-12-11 12:52:13,2021-12-11 12:52:24,IP Address,107.77.207.17,100,11,True,2021-12-11 12:52:25,R_2zGCHSCHlO5QteT,,,,,41.87640380859375,-87.6132965087890625,anonymous,EN,,25-40,Caucasian,Female,Yes,,,,,,,,,61b50f75-9684-a811-7f61-84b21acc6847,2,Illinois,Cook County
2021-12-11 12:51:50,2021-12-11 12:52:27,IP Address,172.58.225.135,100,37,True,2021-12-11 12:52:27,R_1MRLZxOfh2tB7y1,,,,,40.808807373046875,-73.91950225830078125,anonymous,EN,,25-40,African,Male,Yes,,,,,,,,,61b50f57-650d-1fb7-fb6c-d9a40d68e949,2,New York,New York County
2021-12-11 12:51:40,2021-12-11 12:52:33,IP Address,174.214.63.102,100,53,True,2021-12-11 12:52:33,R_3huwLhvYDfu9K1Z,,,,,39.5084075927734375,-85.79000091552734375,anonymous,EN,,25-40,Caucasian,Female,No,Very Likely,I don’t think the current vaccines are safe.,Maybe,Yes,Very Likely,Yes,Very Likely,Very Likely,61b50f30-14ba-2084-54b5-bd869bb287e9,1,Indiana,Shelby County
2021-12-11 12:52:36,2021-12-11 12:52:44,IP Address,70.94.72.171,100,8,True,2021-12-11 12:52:44,R_Zeh00mvdj4IZLcR,,,,,38.812103271484375,-94.53399658203125,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,61b50f80-18e2-c1fd-e020-c4833a760cd5,2,Missouri,Cass County
2021-12-11 12:51:26,2021-12-11 12:52:45,IP Address,108.39.78.142,100,79,True,2021-12-11 12:52:46,R_1mkCI72a9BWGpW9,,,,,36.796905517578125,-76.1797027587890625,anonymous,EN,,25-40,African,Male,No,Somewhat Unlikely,I don’t think the current vaccines are safe.,Maybe,No,Unsure,Yes,Somewhat Likely,Somewhat Likely,61b50f23-9d35-8fc8-fda0-dd459bc4896b,1,Virginia,City of Chesapeake
2021-12-11 12:50:32,2021-12-11 12:52:47,IP Address,69.132.133.42,100,135,True,2021-12-11 12:52:48,R_9LiWoE2hzJQW45r,,,,,34.30499267578125,-79.87760162353515625,anonymous,EN,,25-40,Caucasian,Male,No,Very Unlikely,Other,No,No,Very Unlikely,No,Very Unlikely,Very Unlikely,61b50f04-5ed5-caf3-b1bc-595543e95176,1,South Carolina,Darlington County
2021-12-11 12:51:54,2021-12-11 12:52:59,IP Address,216.116.4.210,100,65,True,2021-12-11 12:52:59,R_1LnHszD3laXxTAo,,,,,46.9718017578125,-124.1569976806640625,anonymous,EN,,25-40,Caucasian,Female,No,Somewhat Likely,Other,Maybe,Yes,Unsure,Yes,Very Likely,Very Likely,61b50f63-d8f9-bae4-6268-1bd93d63a799,1,Washington,Grays Harbor County
2021-12-11 12:52:46,2021-12-11 12:53:18,IP Address,67.143.129.167,100,31,True,2021-12-11 12:53:18,R_UQiRqI5uexpZhWp,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,,25-40,Caucasian,Male,Yes,,,,,,,,,61b50f87-8389-feb5-a505-3fb8ef95033d,2,Kansas,Sedgwick County
2021-12-11 12:51:47,2021-12-11 12:53:18,IP Address,70.164.248.246,100,90,True,2021-12-11 12:53:18,R_3oACBhjGaZLF2Uf,,,,,33.4380035400390625,-111.71179962158203125,anonymous,EN,,40-60,Caucasian,Male,No,Unsure,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.",Maybe,Yes,Somewhat Likely,Yes,Unsure,Unsure,61b50f82-9a33-7bc0-f1a2-26eb783d7c14,1,Arizona,Maricopa County
2021-12-11 12:51:36,2021-12-11 12:53:27,IP Address,23.251.80.46,100,110,True,2021-12-11 12:53:28,R_2q9Obum5FYSIowW,,,,,34.9980010986328125,-85.2406005859375,anonymous,EN,,25-40,Caucasian,Female,Yes,,,,,,,,,61b50f42-c2c5-d2de-fb80-f5f6eb1acb62,2,Tennessee,Hamilton County
